FDATE,CDATE,DCN,SEQNUM,FORMTYPE,PERSONID,OWNER,SECID,TICKER,CUSIP6,CUSIP2,CNAME,ROLECODE1,ROLECODE2,ROLECODE3,ROLECODE4,TRANCODE,ACQDISP,TRANDATE,TPRICE,OWNERSHIP,SHARES,SHARESHELD,AMEND,SECDATE,SIGDATE,MAINTDATE,CLEANSE,TRANCODE_AR,ACQDISP_AR,TPRICE_AR,TRANDATE_AR,OPTIONSELL,SECTITLE,SHARES_ADJ,SHARESHELD_ADJ,TPRICE_ADJ,ADDRESS1,ADDRESS2,CITY,STATE,ZIPCODE,COUNTRY,PHONE,CNUM,SECTOR,INDUSTRY,CEO_INDEX,GOOGLE_TRENDS_KEY,SVI,SVI_DATE
2007/08/17,2004/05/07,04787430,3,4,12007854,GALLAGHER J PATRICK JR,4050,AJG,363576,10,ARTHUR J GALLAGHER & CO,CEO,P,OD,,M,A,2004/05/05,7.97,D,8000.0000,,,2004/05/07,2004/05/06,2004/05/09,R,M,A,7.97,2004/05/05,,COM,8000.0000,,7.9700,2  PIERCE PL,,ITASCA,IL,601433141,,,A796438700,01,05,58,J. Patrick Gallagher Jr,0,2004-05-01
2007/08/17,2004/05/07,04787430,4,4,12007854,GALLAGHER J PATRICK JR,4050,AJG,363576,10,ARTHUR J GALLAGHER & CO,CEO,P,OD,,M,A,2004/05/05,9.25,D,8000.0000,,,2004/05/07,2004/05/06,2004/05/09,R,M,A,9.25,2004/05/05,,COM,8000.0000,,9.2500,2  PIERCE PL,,ITASCA,IL,601433141,,,A796438700,01,05,58,J. Patrick Gallagher Jr,0,2004-05-01
2007/08/17,2004/05/07,04787430,5,4,12007854,GALLAGHER J PATRICK JR,4050,AJG,363576,10,ARTHUR J GALLAGHER & CO,CEO,P,OD,,S,D,2004/05/05,32.00,D,28000.0000,165795.0000,,2004/05/07,2004/05/06,2004/05/09,R,S,D,32.00,2004/05/05,A,COM,28000.0000,165795.0000,32.0000,2  PIERCE PL,,ITASCA,IL,601433141,,,A796438700,01,05,58,J. Patrick Gallagher Jr,0,2004-05-01
2007/08/17,2004/05/07,04787430,6,4,12007854,GALLAGHER J PATRICK JR,4050,AJG,363576,10,ARTHUR J GALLAGHER & CO,CEO,P,OD,,8,,2004/05/06,,I,,150000.0000,,2004/05/07,2004/05/06,2004/05/07,Y,,,,2004/05/06,,COM,,150000.0000,,2  PIERCE PL,,ITASCA,IL,601433141,,,A796438700,01,05,58,J. Patrick Gallagher Jr,0,2004-05-01
2007/08/17,2004/05/07,04787430,7,4,12007854,GALLAGHER J PATRICK JR,4050,AJG,363576,10,ARTHUR J GALLAGHER & CO,CEO,P,OD,,8,,2004/05/06,,I,,100554.0000,,2004/05/07,2004/05/06,2004/05/07,Y,,,,2004/05/06,,COM,,100554.0000,,2  PIERCE PL,,ITASCA,IL,601433141,,,A796438700,01,05,58,J. Patrick Gallagher Jr,0,2004-05-01
2007/08/17,2004/05/07,04787430,8,4,12007854,GALLAGHER J PATRICK JR,4050,AJG,363576,10,ARTHUR J GALLAGHER & CO,CEO,P,OD,,8,,2004/05/06,,I,,164280.0000,,2004/05/07,2004/05/06,2004/05/07,Y,,,,2004/05/06,,COM,,164280.0000,,2  PIERCE PL,,ITASCA,IL,601433141,,,A796438700,01,05,58,J. Patrick Gallagher Jr,0,2004-05-01
2007/08/17,2004/05/07,04787430,9,4,12007854,GALLAGHER J PATRICK JR,4050,AJG,363576,10,ARTHUR J GALLAGHER & CO,CEO,P,OD,,8,,2004/05/06,,I,,56716.0000,,2004/05/07,2004/05/06,2004/05/07,Y,,,,2004/05/06,,COM,,56716.0000,,2  PIERCE PL,,ITASCA,IL,601433141,,,A796438700,01,05,58,J. Patrick Gallagher Jr,0,2004-05-01
2007/08/17,2004/05/07,04787992,1,4,16093567,JOHNSON RICHARD A,27886,BGFV,08915P,10,BIG 5 SPORTING GOODS CORP,O,OX,,,S,D,2004/05/05,25.05,D,500.0000,,,2004/05/07,2004/05/07,2004/05/26,R,S,D,25.05,2004/05/05,N,COM,500.0000,,25.0500,2525 E EL SEGUNDO BLVD,,EL SEGUNDO,CA,90245,,,B475843144,04,04,201,Richard A. Johnson,12,2004-05-01
2007/08/17,2004/05/07,04787992,2,4,16093567,JOHNSON RICHARD A,27886,BGFV,08915P,10,BIG 5 SPORTING GOODS CORP,O,OX,,,S,D,2004/05/05,25.08,D,1400.0000,,,2004/05/07,2004/05/07,2004/05/26,R,S,D,25.08,2004/05/05,N,COM,1400.0000,,25.0800,2525 E EL SEGUNDO BLVD,,EL SEGUNDO,CA,90245,,,B475843144,04,04,201,Richard A. Johnson,12,2004-05-01
2007/08/17,2004/05/07,04787992,3,4,16093567,JOHNSON RICHARD A,27886,BGFV,08915P,10,BIG 5 SPORTING GOODS CORP,O,OX,,,S,D,2004/05/05,25.10,D,600.0000,234100.0000,,2004/05/07,2004/05/07,2004/05/26,R,S,D,25.10,2004/05/05,N,COM,600.0000,234100.0000,25.1000,2525 E EL SEGUNDO BLVD,,EL SEGUNDO,CA,90245,,,B475843144,04,04,201,Richard A. Johnson,12,2004-05-01
2016/03/22,2004/05/17,04791162,1,4,12056207,MCMULLEN WILLIAM RODNEY,5504,KR,501044,10,THE KROGER CO,OD,VC,,,8,,2004/05/10,,D,,441450.0000,,2004/05/10,2004/05/10,2016/03/19,Y,,,,2004/05/10,,COM,,882900.0000,,6200 S GILMORE RD,,FAIRFIELD,OH,450145141,,,T999780089,04,03,276,Rodney McMullen,90,2004-05-01
2007/08/17,2004/05/10,04793056,1,4,16093567,JOHNSON RICHARD A,27886,BGFV,08915P,10,BIG 5 SPORTING GOODS CORP,O,OX,,,S,D,2004/05/06,24.92,D,500.0000,,,2004/05/10,2004/05/10,2004/05/26,R,S,D,24.92,2004/05/06,N,COM,500.0000,,24.9200,2525 E EL SEGUNDO BLVD,,EL SEGUNDO,CA,90245,,,B475843144,04,04,201,Richard A. Johnson,12,2004-05-01
2007/08/17,2004/05/10,04793056,2,4,16093567,JOHNSON RICHARD A,27886,BGFV,08915P,10,BIG 5 SPORTING GOODS CORP,O,OX,,,S,D,2004/05/06,24.79,D,300.0000,,,2004/05/10,2004/05/10,2004/05/26,R,S,D,24.79,2004/05/06,N,COM,300.0000,,24.7900,2525 E EL SEGUNDO BLVD,,EL SEGUNDO,CA,90245,,,B475843144,04,04,201,Richard A. Johnson,12,2004-05-01
2007/08/17,2004/05/10,04793056,3,4,16093567,JOHNSON RICHARD A,27886,BGFV,08915P,10,BIG 5 SPORTING GOODS CORP,O,OX,,,S,D,2004/05/06,24.78,D,200.0000,,,2004/05/10,2004/05/10,2004/05/26,R,S,D,24.78,2004/05/06,N,COM,200.0000,,24.7800,2525 E EL SEGUNDO BLVD,,EL SEGUNDO,CA,90245,,,B475843144,04,04,201,Richard A. Johnson,12,2004-05-01
2007/08/17,2004/05/10,04793056,4,4,16093567,JOHNSON RICHARD A,27886,BGFV,08915P,10,BIG 5 SPORTING GOODS CORP,O,OX,,,S,D,2004/05/06,24.86,D,100.0000,,,2004/05/10,2004/05/10,2004/05/26,R,S,D,24.86,2004/05/06,N,COM,100.0000,,24.8600,2525 E EL SEGUNDO BLVD,,EL SEGUNDO,CA,90245,,,B475843144,04,04,201,Richard A. Johnson,12,2004-05-01
2007/08/17,2004/05/10,04793056,5,4,16093567,JOHNSON RICHARD A,27886,BGFV,08915P,10,BIG 5 SPORTING GOODS CORP,O,OX,,,S,D,2004/05/06,24.85,D,400.0000,232600.0000,,2004/05/10,2004/05/10,2004/05/26,R,S,D,24.85,2004/05/06,N,COM,400.0000,232600.0000,24.8500,2525 E EL SEGUNDO BLVD,,EL SEGUNDO,CA,90245,,,B475843144,04,04,201,Richard A. Johnson,12,2004-05-01
2007/08/17,2004/05/11,04795278,1,4,15003929,KENNY DAVID W,23641,EXBD,21988R,10,CORPORATE EXECUTIVE BOARD CO,D,,,,M,A,2004/05/07,7.12,D,20000.0000,,,2004/05/11,2004/05/11,2004/06/02,R,M,A,7.12,2004/05/07,,COM,20000.0000,,7.1200,2000 PENNSYLVANIA AVE NW,STE 6000,WASHINGTON,DC,20006,,,C190822390,04,05,335,David Kenny,23,2004-05-01
2007/08/17,2004/05/11,04795278,2,4,15003929,KENNY DAVID W,23641,EXBD,21988R,10,CORPORATE EXECUTIVE BOARD CO,D,,,,S,D,2004/05/07,50.11,D,20000.0000,,,2004/05/11,2004/05/11,2004/06/02,R,S,D,50.11,2004/05/07,A,COM,20000.0000,,50.1100,2000 PENNSYLVANIA AVE NW,STE 6000,WASHINGTON,DC,20006,,,C190822390,04,05,335,David Kenny,23,2004-05-01
2012/02/06,2004/05/11,04795449,5,4,12017605,ROGERS WILLIAM C JR,1896,CRRB,145282,10,CARROLLTON BANCORP,D,,,,M,A,2004/05/10,9.71,D,210.0000,,A,2004/05/11,2003/11/05,2012/02/03,I,M,A,9.71,2004/05/10,,COM,210.0000,,9.7100,35 MALIBU CT,,BALTIMORE,MD,21204,,,B243165012,01,04,426,William H Rogers Jr,0,2004-05-01
2012/02/06,2004/05/11,04795449,6,4,12017605,ROGERS WILLIAM C JR,1896,CRRB,145282,10,CARROLLTON BANCORP,D,,,,M,A,2004/05/10,12.11,D,420.0000,,A,2004/05/11,2003/11/05,2012/02/03,I,M,A,12.11,2004/05/10,,COM,420.0000,,12.1100,35 MALIBU CT,,BALTIMORE,MD,21204,,,B243165012,01,04,426,William H Rogers Jr,0,2004-05-01
2012/02/06,2004/05/11,04795449,7,4,12017605,ROGERS WILLIAM C JR,1896,CRRB,145282,10,CARROLLTON BANCORP,D,,,,I,D,2004/05/10,16.60,D,630.0000,136951.0000,A,2004/05/11,2003/11/05,2012/02/03,H,I,D,,2004/05/10,,COM,630.0000,136951.0000,16.6000,35 MALIBU CT,,BALTIMORE,MD,21204,,,B243165012,01,04,426,William H Rogers Jr,0,2004-05-01
2015/05/28,2004/05/19,04799463,1,4,12042862,GORMAN JAMES CARVELL,4282,GRC,383082,10,GORMAN RUPP CO,CB,OD,,,8,,2004/05/12,,D,,359848.0000,,2004/05/12,2004/05/12,2015/05/27,Y,,,,2004/05/12,,COM,,1098168.9453,,305 BOWMAN ST,,MANSFIELD,OH,44903,,,G606900000,10,04,321,James P. Gorman,9,2004-05-01
2015/05/28,2004/05/19,04799463,2,4,12042862,GORMAN JAMES CARVELL,4282,GRC,383082,10,GORMAN RUPP CO,CB,OD,,,J,A,2004/03/31,25.90,I,59.0000,4341.0000,,2004/05/12,2004/05/12,2015/05/27,R,J,A,25.90,2004/03/31,,COM,180.0537,13247.6807,8.4869,305 BOWMAN ST,,MANSFIELD,OH,44903,,,G606900000,10,04,321,James P. Gorman,38,2004-03-01
2015/05/28,2004/05/19,04799463,3,4,12042862,GORMAN JAMES CARVELL,4282,GRC,383082,10,GORMAN RUPP CO,CB,OD,,,P,A,2004/02/10,25.88,I,23.0000,1402810.0000,,2004/05/12,2004/05/12,2015/05/27,R,P,A,25.88,2004/02/10,,COM,70.1904,4281036.3770,8.4804,305 BOWMAN ST,,MANSFIELD,OH,44903,,,G606900000,10,04,321,James P. Gorman,31,2004-02-01
2015/05/28,2004/05/19,04799463,4,4,12042862,GORMAN JAMES CARVELL,4282,GRC,383082,10,GORMAN RUPP CO,CB,OD,,,P,A,2004/03/10,24.69,I,29.0000,1402840.0000,,2004/05/12,2004/05/12,2015/05/27,R,P,A,24.69,2004/03/10,,COM,88.5010,4281127.9297,8.0904,305 BOWMAN ST,,MANSFIELD,OH,44903,,,G606900000,10,04,321,James P. Gorman,38,2004-03-01
2015/05/28,2004/05/19,04799463,5,4,12042862,GORMAN JAMES CARVELL,4282,GRC,383082,10,GORMAN RUPP CO,CB,OD,,,P,A,2004/04/12,27.90,I,22.0000,1402860.0000,,2004/05/12,2004/05/12,2015/05/27,R,P,A,27.90,2004/04/12,,COM,67.1387,4281188.9648,9.1423,305 BOWMAN ST,,MANSFIELD,OH,44903,,,G606900000,10,04,321,James P. Gorman,10,2004-04-01
2015/05/28,2004/05/19,04799463,6,4,12042862,GORMAN JAMES CARVELL,4282,GRC,383082,10,GORMAN RUPP CO,CB,OD,,,J,A,2004/03/10,24.69,I,231.0000,1403090.0000,,2004/05/12,2004/05/12,2015/05/27,R,J,A,24.69,2004/03/10,,COM,704.9561,4281890.8691,8.0904,305 BOWMAN ST,,MANSFIELD,OH,44903,,,G606900000,10,04,321,James P. Gorman,38,2004-03-01
2015/05/28,2004/05/19,04799463,7,4,12042862,GORMAN JAMES CARVELL,4282,GRC,383082,10,GORMAN RUPP CO,CB,OD,,,J,A,2004/03/31,25.90,I,207.0000,1403300.0000,,2004/05/12,2004/05/12,2015/05/27,R,J,A,25.90,2004/03/31,,COM,631.7139,4282531.7383,8.4869,305 BOWMAN ST,,MANSFIELD,OH,44903,,,G606900000,10,04,321,James P. Gorman,38,2004-03-01
2015/08/10,2004/05/13,04803870,1,4,12243723,CAFARO DEBRA A,9758,VTR,92276F,10,VENTAS INC,CEO,P,CB,OD,S,D,2004/05/11,21.00,D,6000.0000,,,2004/05/13,2004/05/13,2015/08/07,R,S,D,21.00,2004/05/11,N,COM,6000.0000,,21.0000,4360 BROWNSBORO RD,STE 115,LOUISVILLE,KY,40207,,,V419487500,01,06,473,Debra Cafaro,0,2004-05-01
2015/08/10,2004/05/13,04803870,2,4,12243723,CAFARO DEBRA A,9758,VTR,92276F,10,VENTAS INC,CEO,P,CB,OD,S,D,2004/05/11,21.10,D,1100.0000,,,2004/05/13,2004/05/13,2015/08/07,R,S,D,21.10,2004/05/11,N,COM,1100.0000,,21.1000,4360 BROWNSBORO RD,STE 115,LOUISVILLE,KY,40207,,,V419487500,01,06,473,Debra Cafaro,0,2004-05-01
2015/08/10,2004/05/13,04803870,3,4,12243723,CAFARO DEBRA A,9758,VTR,92276F,10,VENTAS INC,CEO,P,CB,OD,S,D,2004/05/11,21.15,D,100.0000,,,2004/05/13,2004/05/13,2015/08/07,R,S,D,21.15,2004/05/11,N,COM,100.0000,,21.1500,4360 BROWNSBORO RD,STE 115,LOUISVILLE,KY,40207,,,V419487500,01,06,473,Debra Cafaro,0,2004-05-01
2015/08/10,2004/05/13,04803870,4,4,12243723,CAFARO DEBRA A,9758,VTR,92276F,10,VENTAS INC,CEO,P,CB,OD,S,D,2004/05/11,21.20,D,700.0000,,,2004/05/13,2004/05/13,2015/08/07,R,S,D,21.20,2004/05/11,N,COM,700.0000,,21.2000,4360 BROWNSBORO RD,STE 115,LOUISVILLE,KY,40207,,,V419487500,01,06,473,Debra Cafaro,0,2004-05-01
2015/08/10,2004/05/13,04803870,5,4,12243723,CAFARO DEBRA A,9758,VTR,92276F,10,VENTAS INC,CEO,P,CB,OD,S,D,2004/05/11,21.30,D,1100.0000,726478.0000,,2004/05/13,2004/05/13,2015/08/07,R,S,D,21.30,2004/05/11,N,COM,1100.0000,726478.0000,21.3000,4360 BROWNSBORO RD,STE 115,LOUISVILLE,KY,40207,,,V419487500,01,06,473,Debra Cafaro,0,2004-05-01
2014/12/29,2004/05/19,04817778,1,4,16009835,JOHNSON ALFRED RICHARD,8086,RT,781182,10,RUBY TUESDAY INC,O,SVP,,,M,A,2004/05/17,32.00,D,251.0000,,,2004/05/19,2004/05/19,2014/12/25,R,M,A,32.00,2004/05/17,,COM,251.0000,,32.0000,150 W CHURCH AVE,,MARYVILLE,TN,37801,,,R914587500,04,03,201,Richard A. Johnson,12,2004-05-01
2014/12/29,2004/05/19,04817778,2,4,16009835,JOHNSON ALFRED RICHARD,8086,RT,781182,10,RUBY TUESDAY INC,O,SVP,,,A,A,2004/05/17,32.00,D,37.0000,12906.0000,,2004/05/19,2004/05/19,2014/12/25,H,A,A,32.00,2004/05/17,,COM,37.0000,12906.0000,32.0000,150 W CHURCH AVE,,MARYVILLE,TN,37801,,,R914587500,04,03,201,Richard A. Johnson,12,2004-05-01
2014/12/29,2004/05/19,04817778,3,4,16009835,JOHNSON ALFRED RICHARD,8086,RT,781182,10,RUBY TUESDAY INC,O,SVP,,,8,,2004/05/19,,I,,370.0000,,2004/05/19,2004/05/19,2014/12/25,Y,,,,2004/05/19,,COM,,370.0000,,150 W CHURCH AVE,,MARYVILLE,TN,37801,,,R914587500,04,03,201,Richard A. Johnson,12,2004-05-01
2016/02/26,2004/05/20,04819781,1,4,12016938,FAIRBANK RICHARD D,1830,COF,14040H,10,CAPITAL ONE FINANCIAL CORP,CEO,P,CB,OD,G,D,2004/05/12,,D,7900.0000,711848.0000,,2004/05/19,2004/05/19,2016/02/24,R,G,D,,2004/05/12,,COM,7900.0000,711848.0000,,2000 PURCHASE ST,,PURCHASE,NY,105772509,,,C114872500,01,02,90,Richard Fairbank,34,2004-05-01
2016/02/26,2004/05/20,04819781,2,4,12016938,FAIRBANK RICHARD D,1830,COF,14040H,10,CAPITAL ONE FINANCIAL CORP,CEO,P,CB,OD,8,,2004/05/19,,I,,107502.0000,,2004/05/19,2004/05/19,2016/02/24,Y,,,,2004/05/19,,COM,,107502.0000,,2000 PURCHASE ST,,PURCHASE,NY,105772509,,,C114872500,01,02,90,Richard Fairbank,34,2004-05-01
2007/08/17,2004/05/20,04820723,1,4,16100159,MARTIN SCOTT DONNELLY,28125,MMLP,573331,10,MARTIN MIDSTREAM PARTNERS L P,DO,,,,P,A,2004/05/18,25.03,D,2000.0000,9000.0000,,2004/05/20,2004/05/19,2004/05/20,R,P,A,25.03,2004/05/18,,UTS,2000.0000,9000.0000,25.0300,4200 STONE RD,,KILGORE,TX,75662,,,M215075312,06,01,437,Scott C. Donnelly,0,2004-05-01
2011/08/10,2004/05/21,04822271,1,4,12003457,WILSON THOMAS JOSEPH II,468,ALL,020002,10,ALLSTATE CORP,OX,,,,F,D,2004/05/18,43.31,D,4035.0000,93152.2000,,2004/05/20,2004/05/20,2011/08/09,R,F,D,43.31,2004/05/18,N,COM,4035.0000,93152.2000,43.3100,2775 SANDERS RD,,NORTHBROOK,IL,600626127,,,A329730000,01,05,28,Thomas J. Wilson,0,2004-05-01
2011/08/10,2004/05/21,04822271,2,4,12003457,WILSON THOMAS JOSEPH II,468,ALL,020002,10,ALLSTATE CORP,OX,,,,8,,2004/05/20,,I,,2558.0500,,2004/05/20,2004/05/20,2011/08/09,Y,,,,2004/05/20,,COM,,2558.0500,,2775 SANDERS RD,,NORTHBROOK,IL,600626127,,,A329730000,01,05,28,Thomas J. Wilson,0,2004-05-01
2007/08/17,2004/05/21,04822518,1,4,11274,MUSSALLEM MICHAEL A,27814,EYE,00763M,10,ADVANCED MEDICAL OPTICS INC,D,,,,A,A,2004/05/20,32.94,D,1063.0000,3130.0000,,2004/05/20,2004/05/20,2004/05/22,H,A,A,32.94,2004/05/20,,COM,1063.0000,3130.0000,32.9400,1 EDWARDS WAY,,IRVINE,CA,92614,,,A121268105,02,05,168,Michael A Mussallem,0,2004-05-01
2017/02/27,2004/05/21,04823468,1,4,12225445,ROBERTS BRIAN L,2326,CMCSA,20030N,10,COMCAST CORP,CEO,P,OD,,M,A,2004/05/20,10.58,D,305632.0000,,,2004/05/21,2004/05/21,2017/02/23,R,M,A,10.58,2004/05/20,,COM A,916896.0000,,3.5267,1500 MARKET ST,,PHILADELPHIA,PA,19102,,,C505850000,04,01,124,Brian L. Roberts,13,2004-05-01
2017/02/27,2004/05/21,04823468,2,4,12225445,ROBERTS BRIAN L,2326,CMCSA,20030N,10,COMCAST CORP,CEO,P,OD,,M,A,2004/05/20,9.56,D,144267.0000,,,2004/05/21,2004/05/21,2017/02/23,R,M,A,9.56,2004/05/20,,COM A,432801.0000,,3.1867,1500 MARKET ST,,PHILADELPHIA,PA,19102,,,C505850000,04,01,124,Brian L. Roberts,13,2004-05-01
2017/02/27,2004/05/21,04823468,3,4,12225445,ROBERTS BRIAN L,2326,CMCSA,20030N,10,COMCAST CORP,CEO,P,OD,,F,D,2004/05/20,27.69,D,166637.0000,,,2004/05/21,2004/05/21,2017/02/23,R,F,D,27.69,2004/05/20,A,COM A,499911.0000,,9.2300,1500 MARKET ST,,PHILADELPHIA,PA,19102,,,C505850000,04,01,124,Brian L. Roberts,13,2004-05-01
2017/02/27,2004/05/21,04823468,4,4,12225445,ROBERTS BRIAN L,2326,CMCSA,20030N,10,COMCAST CORP,CEO,P,OD,,F,D,2004/05/20,27.69,D,152486.0000,505134.0000,,2004/05/21,2004/05/21,2017/02/23,R,F,D,27.69,2004/05/20,A,COM A,457458.0000,1515402.0000,9.2300,1500 MARKET ST,,PHILADELPHIA,PA,19102,,,C505850000,04,01,124,Brian L. Roberts,13,2004-05-01
2017/02/27,2004/05/21,04823468,5,4,12225445,ROBERTS BRIAN L,2326,CMCSA,20030N,10,COMCAST CORP,CEO,P,OD,,8,,2004/05/21,,I,,41132.5000,,2004/05/21,2004/05/21,2017/02/23,Y,,,,2004/05/21,,COM A,,123397.5000,,1500 MARKET ST,,PHILADELPHIA,PA,19102,,,C505850000,04,01,124,Brian L. Roberts,13,2004-05-01
2017/02/27,2004/05/21,04823468,6,4,12225445,ROBERTS BRIAN L,2326,CMCSA,20030N,10,COMCAST CORP,CEO,P,OD,,8,,2004/05/21,,I,,160.0000,,2004/05/21,2004/05/21,2017/02/23,Y,,,,2004/05/21,,COM A,,480.0000,,1500 MARKET ST,,PHILADELPHIA,PA,19102,,,C505850000,04,01,124,Brian L. Roberts,13,2004-05-01
2017/02/27,2004/05/21,04823468,7,4,12225445,ROBERTS BRIAN L,2326,CMCSA,20030N,10,COMCAST CORP,CEO,P,OD,,8,,2004/05/21,,I,,2408640.0000,,2004/05/21,2004/05/21,2017/02/23,Y,,,,2004/05/21,,COM A,,7225920.0000,,1500 MARKET ST,,PHILADELPHIA,PA,19102,,,C505850000,04,01,124,Brian L. Roberts,13,2004-05-01
2017/02/27,2004/05/21,04823468,8,4,12225445,ROBERTS BRIAN L,2326,CMCSA,20030N,10,COMCAST CORP,CEO,P,OD,,8,,2004/05/21,,I,,2712.0000,,2004/05/21,2004/05/21,2017/02/23,Y,,,,2004/05/21,,COM A,,8136.0000,,1500 MARKET ST,,PHILADELPHIA,PA,19102,,,C505850000,04,01,124,Brian L. Roberts,13,2004-05-01
2017/02/27,2004/05/21,04823468,9,4,12225445,ROBERTS BRIAN L,2326,CMCSA,20030N,10,COMCAST CORP,CEO,P,OD,,8,,2004/05/21,,I,,122163.0000,,2004/05/21,2004/05/21,2017/02/23,Y,,,,2004/05/21,,COM A,,366489.0000,,1500 MARKET ST,,PHILADELPHIA,PA,19102,,,C505850000,04,01,124,Brian L. Roberts,13,2004-05-01
2007/08/17,2004/05/21,04825098,1,4,16093567,JOHNSON RICHARD A,27886,BGFV,08915P,10,BIG 5 SPORTING GOODS CORP,P,OX,,,S,D,2004/05/19,24.00,D,3000.0000,,,2004/05/21,2004/05/21,2004/05/26,R,S,D,24.00,2004/05/19,N,COM,3000.0000,,24.0000,2525 E EL SEGUNDO BLVD,,EL SEGUNDO,CA,90245,,,B475843144,04,04,201,Richard A. Johnson,12,2004-05-01
2007/08/17,2004/05/21,04825098,2,4,16093567,JOHNSON RICHARD A,27886,BGFV,08915P,10,BIG 5 SPORTING GOODS CORP,P,OX,,,S,D,2004/05/19,24.01,D,500.0000,,,2004/05/21,2004/05/21,2004/05/26,R,S,D,24.01,2004/05/19,N,COM,500.0000,,24.0100,2525 E EL SEGUNDO BLVD,,EL SEGUNDO,CA,90245,,,B475843144,04,04,201,Richard A. Johnson,12,2004-05-01
2007/08/17,2004/05/21,04825098,3,4,16093567,JOHNSON RICHARD A,27886,BGFV,08915P,10,BIG 5 SPORTING GOODS CORP,P,OX,,,S,D,2004/05/19,24.03,D,500.0000,,,2004/05/21,2004/05/21,2004/05/26,R,S,D,24.03,2004/05/19,N,COM,500.0000,,24.0300,2525 E EL SEGUNDO BLVD,,EL SEGUNDO,CA,90245,,,B475843144,04,04,201,Richard A. Johnson,12,2004-05-01
2007/08/17,2004/05/21,04825098,4,4,16093567,JOHNSON RICHARD A,27886,BGFV,08915P,10,BIG 5 SPORTING GOODS CORP,P,OX,,,S,D,2004/05/19,24.04,D,1000.0000,,,2004/05/21,2004/05/21,2004/05/26,R,S,D,24.04,2004/05/19,N,COM,1000.0000,,24.0400,2525 E EL SEGUNDO BLVD,,EL SEGUNDO,CA,90245,,,B475843144,04,04,201,Richard A. Johnson,12,2004-05-01
2007/08/17,2004/05/21,04825098,5,4,16093567,JOHNSON RICHARD A,27886,BGFV,08915P,10,BIG 5 SPORTING GOODS CORP,P,OX,,,S,D,2004/05/19,24.05,D,500.0000,,,2004/05/21,2004/05/21,2004/05/26,R,S,D,24.05,2004/05/19,N,COM,500.0000,,24.0500,2525 E EL SEGUNDO BLVD,,EL SEGUNDO,CA,90245,,,B475843144,04,04,201,Richard A. Johnson,12,2004-05-01
2007/08/17,2004/05/21,04825098,6,4,16093567,JOHNSON RICHARD A,27886,BGFV,08915P,10,BIG 5 SPORTING GOODS CORP,P,OX,,,S,D,2004/05/19,24.07,D,1000.0000,,,2004/05/21,2004/05/21,2004/05/26,R,S,D,24.07,2004/05/19,N,COM,1000.0000,,24.0700,2525 E EL SEGUNDO BLVD,,EL SEGUNDO,CA,90245,,,B475843144,04,04,201,Richard A. Johnson,12,2004-05-01
2007/08/17,2004/05/21,04825098,7,4,16093567,JOHNSON RICHARD A,27886,BGFV,08915P,10,BIG 5 SPORTING GOODS CORP,P,OX,,,S,D,2004/05/19,24.09,D,500.0000,,,2004/05/21,2004/05/21,2004/05/26,R,S,D,24.09,2004/05/19,N,COM,500.0000,,24.0900,2525 E EL SEGUNDO BLVD,,EL SEGUNDO,CA,90245,,,B475843144,04,04,201,Richard A. Johnson,12,2004-05-01
2007/08/17,2004/05/21,04825098,8,4,16093567,JOHNSON RICHARD A,27886,BGFV,08915P,10,BIG 5 SPORTING GOODS CORP,P,OX,,,S,D,2004/05/19,24.18,D,500.0000,225100.0000,,2004/05/21,2004/05/21,2004/05/26,R,S,D,24.18,2004/05/19,N,COM,500.0000,225100.0000,24.1800,2525 E EL SEGUNDO BLVD,,EL SEGUNDO,CA,90245,,,B475843144,04,04,201,Richard A. Johnson,12,2004-05-01
2015/05/28,2004/05/25,04827053,1,4,12042862,GORMAN JAMES CARVELL,4282,GRC,383082,10,GORMAN RUPP CO,CB,H,,,P,A,2004/05/21,25.57,D,1000.0000,360848.0000,,2004/05/24,2004/05/24,2015/05/27,R,P,A,25.57,2004/05/21,,COM,3051.7578,1101220.7031,8.3788,305 BOWMAN ST,,MANSFIELD,OH,44903,,,G606900000,10,04,321,James P. Gorman,9,2004-05-01
2015/05/28,2004/05/25,04827053,2,4,12042862,GORMAN JAMES CARVELL,4282,GRC,383082,10,GORMAN RUPP CO,CB,H,,,8,,2004/05/24,,I,,4341.0000,,2004/05/24,2004/05/24,2015/05/27,Y,,,,2004/05/24,,COM,,13247.6807,,305 BOWMAN ST,,MANSFIELD,OH,44903,,,G606900000,10,04,321,James P. Gorman,9,2004-05-01
2015/05/28,2004/05/25,04827053,3,4,12042862,GORMAN JAMES CARVELL,4282,GRC,383082,10,GORMAN RUPP CO,CB,H,,,P,A,2004/05/21,24.65,I,300.0000,,,2004/05/24,2004/05/24,2015/05/27,R,P,A,24.65,2004/05/21,,COM,915.5273,,8.0773,305 BOWMAN ST,,MANSFIELD,OH,44903,,,G606900000,10,04,321,James P. Gorman,9,2004-05-01
